district_id,district_name,state,coverage_ratio,coverage_score,total_demographic_updates,churn_rate,update_spike_detected,demographic_volatility,spike_flag,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,child_refresh_gap_months,anomaly_detected,biometric_age_score,child_vulnerability_score,anomaly_score,anomaly_score_anomaly,spike_count,uls_score,risk_classification,auth_failure_probability
D0425,Nuapada,Odisha,0.9842,98.42,32439,0.0558,False,5.58,0,1080,56.8,0.1255,39,True,56.8,65.0,50,5.500154329355103,0,70.64,Stable,3.68
D0426,Puri,Odisha,0.8137,81.37,193752,0.2222,False,22.220000000000002,0,455,81.8,0.1437,21,False,81.8,35.0,0,9.294128121537318,0,81.28,Stable,2.69
D0427,Rayagada,Odisha,0.887,88.7,48365,0.2883,False,28.83,0,2242,10.32,0.1975,50,False,10.319999999999993,83.33333333333334,0,7.971080240092665,0,57.37,Watchlist,8.42
D0428,Sambalpur,Odisha,0.8813,88.13,106437,0.1149,False,11.49,0,1790,28.4,0.2279,28,False,28.400000000000006,46.666666666666664,0,7.076586348175422,0,69.82,Watchlist,6.88
D0429,Sonepur,Odisha,0.9659,96.59,183373,0.0788,False,7.88,0,1075,57.0,0.0709,13,False,57.0,21.666666666666668,0,13.235954909160503,0,83.8,Stable,1.15
D0430,Sundargarh,Odisha,0.9799,97.99,59641,0.0719,False,7.19,0,1477,40.92,0.1171,33,False,40.92,55.00000000000001,0,6.747513775294629,0,75.3,Stable,2.89
D0431,Amritsar,Punjab,0.7992,79.92,46048,0.1219,True,12.19,1,2442,2.32,0.1606,37,False,2.319999999999993,61.66666666666667,0,39.04468766719921,2,58.48,Watchlist,6.67
D0432,Barnala,Punjab,0.8163,81.63,209202,0.0597,True,5.970000000000001,1,437,82.52,0.0584,42,False,82.52,70.0,0,56.70315790883254,3,78.72,Stable,1.24
D0433,Bathinda,Punjab,0.9702,97.02,296268,0.2752,True,27.52,1,1074,57.04,0.1245,40,False,57.04,66.66666666666666,0,29.584132265420504,1,74.24,Stable,3.21
D0434,Faridkot,Punjab,0.7854,78.53999999999999,21961,0.1744,False,17.44,0,793,68.28,0.1652,50,False,68.28,83.33333333333334,0,6.625411707100766,0,70.52,Stable,4.87
D0435,Fatehgarh Sahib,Punjab,0.9327,93.27,126025,0.2577,False,25.77,0,2331,6.76,0.1943,15,False,6.760000000000005,25.0,0,5.856476664394635,0,67.06,Watchlist,6.4
D0436,Fazilka,Punjab,0.8812,88.12,237824,0.0647,False,6.47,0,841,66.36,0.1684,48,True,66.36,80.0,50,9.454331427864341,0,67.56,Watchlist,5.46
D0437,Ferozepur,Punjab,0.9654,96.54,110598,0.1885,False,18.85,0,1015,59.4,0.1727,23,False,59.4,38.333333333333336,0,8.941640446157372,0,80.23,Stable,3.41
D0438,Gurdaspur,Punjab,0.9806,98.06,16881,0.2915,False,29.15,0,814,67.44,0.1017,55,False,67.44,91.66666666666666,0,16.783208531159495,1,73.16,Stable,2.73
D0439,Hoshiarpur,Punjab,0.8123,81.23,26514,0.2751,False,27.51,0,1078,56.88,0.063,19,False,56.88,31.666666666666664,0,7.217835362293139,0,74.71,Stable,1.59
D0440,Jalandhar,Punjab,0.7956,79.56,141830,0.2568,False,25.679999999999996,0,2045,18.2,0.2132,12,False,18.200000000000003,20.0,0,6.29870462164657,0,66.57,Watchlist,7.13
D0441,Kapurthala,Punjab,0.9821,98.21,264851,0.1928,False,19.28,0,1726,30.96,0.1432,57,True,30.959999999999994,95.0,50,39.76499436643991,1,57.56,Watchlist,6.08
D0442,Ludhiana,Punjab,0.9375,93.75,140849,0.1669,False,16.689999999999998,0,1565,37.4,0.3035,20,False,37.4,33.33333333333333,0,33.122208416005165,1,74.97,Stable,7.6
D0443,Mansa,Punjab,0.9723,97.23,97840,0.2021,False,20.21,0,2035,18.6,0.1489,14,False,18.599999999999994,23.333333333333332,0,11.799605989880385,0,72.29,Stable,4.13
D0444,Moga,Punjab,0.8735,87.35000000000001,41383,0.2531,False,25.31,0,511,79.56,0.1017,37,True,79.56,61.66666666666667,50,9.066844595353531,0,70.55,Stable,3.0
D0445,Mohali,Punjab,0.8193,81.93,68710,0.2293,False,22.93,0,1655,33.8,0.0396,46,False,33.8,76.66666666666667,0,12.070031415311144,0,63.09,Watchlist,1.46
D0446,Muktsar,Punjab,0.9025,90.25,15788,0.0975,False,9.75,0,2456,1.76,0.2328,15,False,1.7600000000000051,25.0,0,9.306915257255833,0,67.3,Watchlist,7.61
D0447,Nawanshahr,Punjab,0.939,93.89999999999999,443142,0.2873,True,28.73,1,1156,53.76,0.1189,26,False,53.76,43.333333333333336,0,29.31649853263888,1,75.8,Stable,2.88
D0448,Pathankot,Punjab,0.9606,96.06,143793,0.2892,False,28.92,0,477,80.92,0.1756,19,False,80.92,31.666666666666664,0,44.88984784035477,1,84.96,Stable,2.64
D0449,Patiala,Punjab,0.7586,75.86,286617,0.1568,True,15.68,1,2039,18.44,0.1246,22,False,18.439999999999998,36.666666666666664,0,52.1687497126167,3,64.52,Watchlist,4.42
D0450,Rupnagar,Punjab,0.8548,85.48,91443,0.2228,False,22.28,0,587,76.52,0.176,49,False,76.52,81.66666666666667,0,13.414989717246778,0,74.18,Stable,4.54
D0451,Sangrur,Punjab,0.9646,96.46000000000001,131169,0.0649,False,6.49,0,1162,53.52,0.114,59,False,53.52,98.33333333333333,0,47.359321369282,2,71.59,Stable,3.24
D0452,Tarn Taran,Punjab,0.8694,86.94,221834,0.1581,False,15.809999999999999,0,1006,59.76,0.159,29,False,59.76,48.333333333333336,0,11.512793067429032,0,76.4,Stable,3.75
D0453,Ajmer,Rajasthan,0.9027,90.27,121236,0.2916,False,29.160000000000004,0,1083,56.68,0.0978,29,False,56.68,48.333333333333336,0,6.862898594239065,0,74.63,Stable,2.48
D0454,Alwar,Rajasthan,0.9484,94.84,257329,0.1522,False,15.22,0,1611,35.56,0.0366,13,False,35.56,21.666666666666668,0,6.180964541356367,0,76.81,Stable,0.85
D0455,Banswara,Rajasthan,0.9602,96.02000000000001,123760,0.2743,False,27.43,0,1553,37.88,0.0744,58,False,37.88,96.66666666666667,0,8.845195821414183,0,64.66,Watchlist,2.63
D0456,Baran,Rajasthan,0.8812,88.12,142996,0.0508,False,5.08,0,2425,3.0,0.0335,32,False,3.0,53.333333333333336,0,10.41915055009627,0,63.42,Watchlist,1.23
D0457,Barmer,Rajasthan,0.823,82.3,236964,0.0762,False,7.62,0,1762,29.52,0.154,33,False,29.519999999999996,55.00000000000001,0,5.540976295812395,0,67.68,Watchlist,4.98
D0458,Bharatpur,Rajasthan,0.9038,90.38000000000001,92171,0.1341,True,13.41,1,843,66.28,0.034,22,False,66.28,36.666666666666664,0,59.224698926604674,3,81.17,Stable,0.64
D0459,Bhilwara,Rajasthan,0.946,94.6,36045,0.1189,False,11.89,0,1281,48.76,0.0649,42,False,48.76,70.0,0,12.702779631740638,0,73.29,Stable,1.73
D0460,Bikaner,Rajasthan,0.8444,84.44,102036,0.1512,False,15.120000000000001,0,1205,51.8,0.1853,46,False,51.8,76.66666666666667,0,35.504606832630174,1,69.51,Watchlist,5.65
D0461,Bundi,Rajasthan,0.755,75.5,115347,0.0938,False,9.379999999999999,0,458,81.68,0.0707,23,False,81.68,38.333333333333336,0,9.69028992066114,0,80.91,Stable,1.35
D0462,Chittorgarh,Rajasthan,0.8944,89.44,120292,0.2367,False,23.669999999999998,0,1489,40.44,0.1099,54,False,40.44,90.0,0,40.438863568496295,2,64.89,Watchlist,3.86
D0463,Churu,Rajasthan,0.92,92.0,249216,0.096,False,9.6,0,2003,19.88,0.2374,32,False,19.879999999999995,53.333333333333336,0,9.426315051238097,0,68.13,Watchlist,7.57
D0464,Dausa,Rajasthan,0.9214,92.14,196225,0.2532,False,25.319999999999997,0,1783,28.68,0.136,46,False,28.680000000000007,76.66666666666667,0,6.169373979306099,0,64.51,Watchlist,4.83
D0465,Dholpur,Rajasthan,0.8327,83.27,240738,0.1912,False,19.12,0,835,66.6,0.0864,30,False,66.6,50.0,0,39.022465544801534,1,76.26,Stable,2.05
D0466,Dungarpur,Rajasthan,0.7878,78.78,61517,0.1432,False,14.32,0,2435,2.6,0.1847,56,False,2.5999999999999943,93.33333333333333,0,8.525668436683889,0,53.14,Watchlist,8.66
D0467,Hanumangarh,Rajasthan,0.8691,86.91,62747,0.1692,False,16.919999999999998,0,654,73.84,0.1586,34,False,73.84,56.666666666666664,0,11.060142187101796,0,78.5,Stable,3.41
D0468,Jaipur,Rajasthan,0.9514,95.14,59721,0.0632,False,6.32,0,1453,41.88,0.1577,57,False,41.88,95.0,0,9.590172224273562,0,68.81,Watchlist,4.92
D0469,Jaisalmer,Rajasthan,0.8842,88.42,18567,0.2166,False,21.66,0,2300,8.0,0.1168,12,False,8.0,20.0,0,25.12025027702079,1,67.28,Watchlist,3.82
D0470,Jalore,Rajasthan,0.8241,82.41000000000001,158807,0.1737,False,17.37,0,1597,36.12,0.211,46,False,36.12,76.66666666666667,0,7.078440052006608,0,64.65,Watchlist,7.46
D0471,Jhalawar,Rajasthan,0.8044,80.44,83644,0.1416,False,14.16,0,1996,20.16,0.0627,46,False,20.159999999999997,76.66666666666667,0,26.723337411749327,1,60.55,Watchlist,2.47
D0472,Jhunjhunu,Rajasthan,0.8704,87.03999999999999,211839,0.1877,False,18.77,0,1348,46.08,0.1805,42,False,46.08,70.0,0,10.37379618987001,0,69.32,Watchlist,5.54
D0473,Jodhpur,Rajasthan,0.7529,75.29,114154,0.1339,False,13.389999999999999,0,939,62.44,0.1966,16,False,62.44,26.666666666666668,0,34.15136325023602,1,77.19,Stable,4.48
D0474,Karauli,Rajasthan,0.8347,83.47,235080,0.2403,False,24.03,0,657,73.72,0.1435,13,False,73.72,21.666666666666668,0,5.556373347719128,0,81.62,Stable,2.64
D0475,Kota,Rajasthan,0.9381,93.81,213331,0.2385,False,23.849999999999998,0,2032,18.72,0.1784,30,False,18.72,50.0,0,10.846358877898272,0,66.75,Watchlist,5.93
D0476,Nagaur,Rajasthan,0.9767,97.67,40817,0.1676,True,16.76,1,507,79.72,0.0358,52,False,79.72,86.66666666666667,0,39.653592654314465,1,78.72,Stable,0.76
D0477,Pali,Rajasthan,0.9385,93.85,63933,0.3,False,30.0,0,767,69.32,0.1949,40,False,69.32,66.66666666666666,0,8.117437021479693,0,75.98,Stable,4.68
D0478,Pratapgarh,Rajasthan,0.9853,98.53,129627,0.1082,False,10.82,0,2375,5.0,0.0976,17,False,5.0,28.333333333333332,0,53.011325248332504,2,69.94,Watchlist,2.93
D0479,Rajsamand,Rajasthan,0.9191,91.91,133002,0.1833,False,18.33,0,2427,2.92,0.1198,58,False,2.9200000000000017,96.66666666666667,0,11.84823731100515,0,56.05,Watchlist,5.27
D0480,Sawai Madhopur,Rajasthan,0.874,87.4,114140,0.1854,False,18.54,0,473,81.08,0.1518,42,True,81.08,70.0,50,35.24403367012724,1,70.71,Stable,4.45
D0481,Sikar,Rajasthan,0.8929,89.29,93359,0.2614,False,26.14,0,1991,20.36,0.0787,38,False,20.36,63.33333333333333,0,6.752652960433912,0,63.46,Watchlist,2.88
D0482,Sirohi,Rajasthan,0.8997,89.97,137804,0.2589,False,25.89,0,2270,9.2,0.117,46,False,9.200000000000003,76.66666666666667,0,36.8891234728294,1,58.91,Watchlist,4.81
D0483,Sri Ganganagar,Rajasthan,0.8964,89.64,124037,0.167,False,16.7,0,1667,33.32,0.2927,56,False,33.31999999999999,93.33333333333333,0,42.67276513254431,1,63.72,Watchlist,10.62
D0484,Tonk,Rajasthan,0.8578,85.78,96517,0.1458,False,14.580000000000002,0,570,77.2,0.0901,26,False,77.2,43.333333333333336,0,36.46687786042489,1,81.35,Stable,1.68
D0485,Udaipur,Rajasthan,0.891,89.1,20193,0.2237,False,22.37,0,2056,17.76,0.042,27,False,17.760000000000005,45.0,0,6.124380452811781,0,66.06,Watchlist,1.43
D0486,East Sikkim,Sikkim,0.9747,97.47,135170,0.2994,False,29.94,0,564,77.44,0.0734,14,False,77.44,23.333333333333332,0,10.280804156435863,0,85.61,Stable,1.06
D0487,North Sikkim,Sikkim,0.9275,92.75,39542,0.1553,False,15.53,0,2084,16.64,0.1729,50,False,16.64,83.33333333333334,0,58.72119180987413,2,62.16,Watchlist,6.54
D0488,South Sikkim,Sikkim,0.7722,77.22,197595,0.195,False,19.5,0,2364,5.44,0.1305,15,True,5.439999999999998,25.0,50,9.581798391750826,0,55.35,Watchlist,5.83
D0489,West Sikkim,Sikkim,0.8731,87.31,19177,0.0729,False,7.290000000000001,0,842,66.32,0.1687,24,False,66.32,40.0,0,6.182117645138729,0,80.68,Stable,3.26
D0490,Ariyalur,Tamil Nadu,0.8081,80.81,156355,0.1507,False,15.07,0,1474,41.04,0.1471,12,False,41.04,20.0,0,8.30656965162957,0,74.24,Stable,3.79
D0491,Chengalpattu,Tamil Nadu,0.8096,80.96,63364,0.2382,False,23.82,0,1415,43.4,0.0963,22,False,43.4,36.666666666666664,0,3.9874943728658208,0,71.06,Stable,2.79
D0492,Chennai,Tamil Nadu,0.9259,92.58999999999999,157143,0.1452,True,14.52,1,598,76.08,0.1354,44,False,76.08,73.33333333333333,0,47.059739419218126,2,78.62,Stable,2.89
D0493,Coimbatore,Tamil Nadu,0.8684,86.83999999999999,220518,0.1984,False,19.84,0,1810,27.6,0.0402,53,False,27.599999999999994,88.33333333333333,0,4.152533229780774,0,61.73,Watchlist,1.54
D0494,Cuddalore,Tamil Nadu,0.7664,76.64,170829,0.2752,True,27.52,1,758,69.68,0.0802,23,False,69.68,38.333333333333336,0,33.39256685372828,1,75.53,Stable,1.96
D0495,Dharmapuri,Tamil Nadu,0.9564,95.64,75899,0.2101,False,21.01,0,1187,52.52,0.1302,23,False,52.52,38.333333333333336,0,11.499729060792536,0,77.92,Stable,2.87
D0496,Dindigul,Tamil Nadu,0.9501,95.00999999999999,177606,0.1081,True,10.81,1,1238,50.48,0.1283,54,True,50.48,90.0,50,55.754121566211595,3,63.5,Watchlist,4.68
D0497,Erode,Tamil Nadu,0.87,87.0,242309,0.1632,False,16.32,0,2364,5.44,0.2301,13,False,5.439999999999998,21.666666666666668,0,9.729080525588422,0,66.76,Watchlist,7.65
D0498,Kallakurichi,Tamil Nadu,0.8679,86.79,122027,0.0524,False,5.24,0,1779,28.84,0.0626,20,False,28.840000000000003,33.33333333333333,0,30.33849224721766,1,72.46,Stable,1.72
D0499,Kancheepuram,Tamil Nadu,0.8481,84.81,64734,0.0757,False,7.57,0,757,69.72,0.187,26,False,69.72,43.333333333333336,0,9.577536383781363,0,80.24,Stable,3.7
D0500,Karur,Tamil Nadu,0.9292,92.92,74447,0.1045,False,10.45,0,580,76.8,0.1444,38,False,76.8,63.33333333333333,0,18.314317831109204,1,81.01,Stable,2.74
D0501,Krishnagiri,Tamil Nadu,0.8244,82.44,115901,0.1509,False,15.09,0,1548,38.08,0.2026,58,False,38.08,96.66666666666667,0,9.514374401483737,0,62.49,Watchlist,7.6
D0502,Madurai,Tamil Nadu,0.7684,76.84,25806,0.2512,False,25.119999999999997,0,1090,56.4,0.0464,30,False,56.4,50.0,0,12.12971208047194,0,70.88,Stable,1.35
D0503,Nagapattinam,Tamil Nadu,0.8396,83.96000000000001,146197,0.1307,False,13.07,0,2139,14.44,0.1712,49,True,14.439999999999998,81.66666666666667,50,5.789544744849906,0,52.09,Watchlist,8.2
D0504,Namakkal,Tamil Nadu,0.9489,94.89,275596,0.2126,False,21.26,0,1631,34.76,0.2173,25,False,34.760000000000005,41.66666666666667,0,7.349605654292699,0,72.72,Stable,5.93
D0505,Nilgiris,Tamil Nadu,0.9561,95.61,373629,0.2618,True,26.179999999999996,1,2384,4.64,0.1294,38,False,4.640000000000001,63.33333333333333,0,37.489618197193295,1,61.42,Watchlist,4.99
D0506,Perambalur,Tamil Nadu,0.8424,84.24000000000001,192258,0.0723,False,7.23,0,484,80.64,0.1536,53,False,80.64,88.33333333333333,0,11.73955831200969,0,76.1,Stable,3.67
D0507,Pudukkottai,Tamil Nadu,0.9258,92.58,123448,0.12,False,12.0,0,1682,32.72,0.2856,20,False,32.72,33.33333333333333,0,9.96674161448205,0,74.15,Stable,7.38
D0508,Ramanathapuram,Tamil Nadu,0.9616,96.16,67798,0.1736,False,17.36,0,1081,56.76,0.0472,56,True,56.76,93.33333333333333,50,7.968652318424644,0,63.93,Watchlist,1.7
D0509,Ranipet,Tamil Nadu,0.7639,76.39,125523,0.0871,False,8.709999999999999,0,920,63.2,0.0503,17,True,63.2,28.333333333333332,50,11.4794110517777,0,70.66,Stable,1.48
D0510,Salem,Tamil Nadu,0.8495,84.95,243257,0.2195,False,21.95,0,2214,11.44,0.0596,49,True,11.439999999999998,81.66666666666667,50,8.952875615673932,0,50.3,Watchlist,2.96
D0511,Sivaganga,Tamil Nadu,0.87,87.0,84693,0.2708,False,27.08,0,1567,37.32,0.1657,31,False,37.32,51.66666666666667,0,34.217266565482646,1,68.62,Watchlist,5.2
D0512,Tenkasi,Tamil Nadu,0.9172,91.72,113543,0.2101,True,21.01,1,1145,54.2,0.1,14,False,54.2,23.333333333333332,0,38.18328955280067,2,79.41,Stable,2.06
D0513,Thanjavur,Tamil Nadu,0.844,84.39999999999999,222450,0.1585,False,15.85,0,1078,56.88,0.0523,41,False,56.88,68.33333333333333,0,8.996261225116246,0,71.91,Stable,1.47
D0514,Theni,Tamil Nadu,0.8967,89.67,149422,0.2835,False,28.349999999999998,0,457,81.72,0.1712,26,True,81.72,43.333333333333336,50,9.878166615276106,0,74.08,Stable,4.44
D0515,Thoothukudi,Tamil Nadu,0.7524,75.24,209104,0.2559,False,25.590000000000003,0,808,67.68,0.0832,43,False,67.68,71.66666666666667,0,19.07887785639624,1,69.9,Watchlist,2.5
D0516,Tiruchirappalli,Tamil Nadu,0.8664,86.64,169717,0.2158,False,21.58,0,984,60.64,0.0301,22,False,60.64,36.666666666666664,0,7.206210414659306,0,77.42,Stable,0.68
D0517,Tirunelveli,Tamil Nadu,0.9618,96.17999999999999,48562,0.0808,False,8.08,0,1522,39.12,0.0457,51,False,39.12,85.0,0,9.643983729174199,0,69.67,Watchlist,1.39
D0518,Tirupathur,Tamil Nadu,0.7999,79.99000000000001,240042,0.206,True,20.599999999999998,1,2106,15.76,0.1002,34,True,15.760000000000005,56.666666666666664,50,33.86651572494942,1,53.85,Watchlist,4.62
D0519,Tiruppur,Tamil Nadu,0.766,76.6,30111,0.2178,False,21.78,0,366,85.36,0.164,45,False,85.36,75.0,0,11.049094427109116,0,74.8,Stable,4.13
D0520,Tiruvallur,Tamil Nadu,0.7603,76.03,263608,0.2697,False,26.97,0,2359,5.64,0.1136,49,False,5.640000000000001,81.66666666666667,0,7.94271306222644,0,52.92,Watchlist,5.35
D0521,Tiruvannamalai,Tamil Nadu,0.8399,83.99,113428,0.1947,True,19.470000000000002,1,2181,12.76,0.0695,31,False,12.760000000000005,51.66666666666667,0,47.85847608888632,2,62.72,Watchlist,2.59
D0522,Tiruvarur,Tamil Nadu,0.8662,86.61999999999999,350856,0.1924,True,19.24,1,1587,36.52,0.2596,51,False,36.52,85.0,0,28.192800861331353,1,64.48,Watchlist,9.22
D0523,Vellore,Tamil Nadu,0.8894,88.94,61330,0.1351,False,13.51,0,1365,45.4,0.045,32,False,45.4,53.333333333333336,0,32.0230602264457,2,73.01,Stable,1.21
D0524,Viluppuram,Tamil Nadu,0.932,93.2,198967,0.1801,False,18.01,0,696,72.16,0.1724,57,False,72.16,95.0,0,12.094352375537104,0,74.05,Stable,4.47
D0525,Virudhunagar,Tamil Nadu,0.7968,79.67999999999999,31787,0.0883,False,8.83,0,1992,20.32,0.0345,40,False,20.319999999999993,66.66666666666666,0,40.6943331674393,1,62.66,Watchlist,1.29
D0526,Adilabad,Telangana,0.9634,96.34,41122,0.1785,False,17.849999999999998,0,1362,45.52,0.1243,41,False,45.52,68.33333333333333,0,8.482990767779528,0,72.35,Stable,3.44
D0527,Bhadradri Kothagudem,Telangana,0.8253,82.53,166569,0.165,False,16.5,0,1171,53.16,0.0979,14,False,53.16,23.333333333333332,0,8.601051856284101,0,77.07,Stable,2.24
D0528,Hyderabad,Telangana,0.8839,88.39,148014,0.2199,False,21.990000000000002,0,1535,38.6,0.1673,19,False,38.6,31.666666666666664,0,43.20340242674057,1,73.12,Stable,4.5
D0529,Jagtial,Telangana,0.8818,88.18,201303,0.1931,False,19.31,0,1084,56.64,0.0735,40,False,56.64,66.66666666666666,0,36.369007986508365,1,72.72,Stable,2.01
D0530,Jangaon,Telangana,0.9167,91.67,79070,0.2143,False,21.43,0,1869,25.24,0.247,13,True,25.239999999999995,21.666666666666668,50,44.20140503591267,2,64.85,Watchlist,8.68
D0531,Jayashankar Bhupalpally,Telangana,0.8608,86.08,85162,0.1249,False,12.49,0,2202,11.92,0.1776,25,False,11.920000000000002,41.66666666666667,0,9.011208438891115,0,65.68,Watchlist,6.1
D0532,Jogulamba Gadwal,Telangana,0.8021,80.21000000000001,34340,0.2061,False,20.61,0,2356,5.76,0.0538,31,False,5.760000000000005,51.66666666666667,0,7.950597719576094,0,59.66,Watchlist,2.17
D0533,Kamareddy,Telangana,0.91,91.0,102718,0.2234,False,22.34,0,689,72.44,0.1192,19,False,72.44,31.666666666666664,0,22.95605849241405,1,82.31,Stable,2.11
D0534,Karimnagar,Telangana,0.91,91.0,51354,0.1029,False,10.290000000000001,0,591,76.36,0.0408,47,False,76.36,78.33333333333333,0,8.398860199520692,0,78.1,Stable,0.89
D0535,Khammam,Telangana,0.9897,98.97,170872,0.086,False,8.6,0,1707,31.72,0.2542,52,True,31.72,86.66666666666667,50,38.56169025128975,1,60.83,Watchlist,9.96
D0536,Kumuram Bheem Asifabad,Telangana,0.808,80.80000000000001,162357,0.0815,False,8.15,0,2093,16.28,0.0959,33,False,16.28,55.00000000000001,0,8.94212943990595,0,63.84,Watchlist,3.47
D0537,Mahabubabad,Telangana,0.8474,84.74000000000001,116534,0.2717,False,27.169999999999998,0,1280,48.8,0.1688,58,False,48.8,96.66666666666667,0,9.398411474727634,0,64.05,Watchlist,6.07
D0538,Mahabubnagar,Telangana,0.8997,89.97,211581,0.1958,False,19.580000000000002,0,1199,52.04,0.1651,12,False,52.04,20.0,0,9.971521824028857,0,79.06,Stable,3.46
D0539,Mancherial,Telangana,0.9575,95.75,108582,0.0636,False,6.36,0,1737,30.52,0.1856,23,True,30.519999999999996,38.333333333333336,50,33.746018045575894,1,67.15,Watchlist,6.1
D0540,Medak,Telangana,0.9123,91.23,124834,0.2649,False,26.490000000000002,0,1875,25.0,0.2497,27,True,25.0,45.0,50,8.527306623663232,0,60.4,Watchlist,9.89
D0541,Medchal-Malkajgiri,Telangana,0.8321,83.21,68197,0.1475,False,14.75,0,925,63.0,0.1759,24,False,63.0,40.0,0,8.429402241024368,0,77.5,Stable,3.96
D0542,Mulugu,Telangana,0.9756,97.56,73425,0.2139,False,21.39,0,1918,23.28,0.1849,32,True,23.28,53.333333333333336,50,9.813818611637481,0,61.38,Watchlist,7.14
D0543,Nagarkurnool,Telangana,0.7764,77.64,225175,0.2544,False,25.44,0,2139,14.44,0.1977,42,False,14.439999999999998,70.0,0,7.212201688474458,0,57.59,Watchlist,8.38
D0544,Nalgonda,Telangana,0.7668,76.68,136313,0.22,False,22.0,0,2192,12.32,0.0554,52,False,12.319999999999993,86.66666666666667,0,11.061442805846841,0,54.78,Watchlist,2.51
D0545,Narayanpet,Telangana,0.7602,76.02,93333,0.0962,False,9.62,0,2475,1.0,0.3326,38,False,1.0,63.33333333333333,0,6.814149191102489,0,57.11,Watchlist,14.27
D0546,Nirmal,Telangana,0.7911,79.11,130915,0.1605,False,16.05,0,1539,38.44,0.1607,59,False,38.44,98.33333333333333,0,8.484165139083665,0,61.19,Watchlist,6.24
D0547,Nizamabad,Telangana,0.8672,86.72,75080,0.152,False,15.2,0,376,84.96,0.1818,55,False,84.96000000000001,91.66666666666666,0,41.66089456519146,1,76.23,Stable,4.32
D0548,Peddapalli,Telangana,0.7625,76.25,322024,0.2882,True,28.82,1,2117,15.32,0.2763,15,False,15.319999999999993,25.0,0,49.159353622556665,2,63.63,Watchlist,10.05
D0549,Rajanna Sircilla,Telangana,0.8091,80.91000000000001,19126,0.2325,False,23.25,0,1692,32.32,0.0746,33,False,32.31999999999999,55.00000000000001,0,7.231047543115697,0,65.62,Watchlist,2.56
D0550,Rangareddy,Telangana,0.927,92.7,20066,0.2933,False,29.330000000000002,0,682,72.72,0.1274,54,False,72.72,90.0,0,22.639489857114818,1,73.09,Stable,3.43
D0551,Sangareddy,Telangana,0.8986,89.86,115390,0.1357,False,13.569999999999999,0,1227,50.92,0.0343,19,False,50.92,31.666666666666664,0,7.339791648375588,0,77.9,Stable,0.76
D0552,Siddipet,Telangana,0.9641,96.41,96262,0.1403,False,14.030000000000001,0,2313,7.48,0.1488,12,True,7.480000000000004,20.0,50,55.60696418724191,2,63.19,Watchlist,5.48
D0553,Suryapet,Telangana,0.864,86.4,46056,0.1694,False,16.939999999999998,0,1214,51.44,0.1406,52,False,51.44,86.66666666666667,0,26.720079841936634,1,68.24,Watchlist,4.47
D0554,Vikarabad,Telangana,0.9835,98.35000000000001,22754,0.2571,False,25.71,0,1562,37.52,0.2093,38,False,37.52,63.33333333333333,0,6.492023370570518,0,70.53,Stable,6.17
D0555,Wanaparthy,Telangana,0.8283,82.83,83038,0.2145,False,21.45,0,526,78.96,0.1784,50,True,78.96000000000001,83.33333333333334,50,9.869942320670773,0,66.37,Watchlist,6.0
D0556,Warangal Rural,Telangana,0.9118,91.18,67681,0.1144,False,11.44,0,1513,39.48,0.085,52,False,39.48,86.66666666666667,0,22.548191550461308,1,67.51,Watchlist,2.76
D0557,Warangal Urban,Telangana,0.7872,78.72,70053,0.052,False,5.2,0,448,82.08,0.0846,25,False,82.08,41.66666666666667,0,7.994526602981098,0,82.11,Stable,1.51
D0558,Yadadri Bhuvanagiri,Telangana,0.8648,86.48,23540,0.2656,False,26.56,0,1322,47.12,0.0334,49,True,47.12,81.66666666666667,50,30.099127191013295,1,58.99,Watchlist,1.37
D0559,Dhalai,Tripura,0.9862,98.61999999999999,33088,0.2333,False,23.330000000000002,0,741,70.36,0.1329,59,False,70.36,98.33333333333333,0,28.737703939278248,1,73.93,Stable,3.46
D0560,Gomati,Tripura,0.8333,83.33,45690,0.226,False,22.6,0,2243,10.28,0.1109,50,False,10.280000000000001,83.33333333333334,0,6.640778456442212,0,56.68,Watchlist,4.8
D0561,Khowai,Tripura,0.885,88.5,137745,0.1442,False,14.42,0,1832,26.72,0.2021,56,False,26.72,93.33333333333333,0,26.21644845446431,1,62.07,Watchlist,7.67
D0562,North Tripura,Tripura,0.8843,88.42999999999999,41099,0.2181,False,21.81,0,1007,59.72,0.1925,34,False,59.72,56.666666666666664,0,24.582285333616568,1,74.69,Stable,4.87
D0563,Sepahijala,Tripura,0.8288,82.88,30731,0.2771,False,27.71,0,2116,15.36,0.059,19,False,15.36,31.666666666666664,0,52.86473781604126,3,64.8,Watchlist,2.08
D0564,South Tripura,Tripura,0.9463,94.63000000000001,114350,0.1049,False,10.489999999999998,0,1417,43.32,0.1773,19,False,43.32,31.666666666666664,0,38.09778581386742,1,77.9,Stable,3.92
D0565,Unakoti,Tripura,0.8393,83.93,144656,0.1586,False,15.86,0,719,71.24,0.081,49,False,71.24,81.66666666666667,0,40.90634714475064,2,73.36,Stable,2.16
D0566,West Tripura,Tripura,0.8186,81.86,170961,0.1179,False,11.790000000000001,0,1603,35.88,0.099,27,False,35.879999999999995,45.0,0,8.895863625215835,0,70.01,Stable,2.97
