district_id,district_name,state,year,fingerprint_updates,iris_updates,photo_updates,total_biometric_updates,child_biometric_updates,senior_biometric_updates,avg_biometric_age_days,biometric_freshness_score,biometric_failure_rate,last_update_gap_months,child_refresh_gap_months,anomaly_detected,authentication_success_rate
D0532,Jogulamba Gadwal,Telangana,2025,136430,55553,138845,330828,65822,30886,2356,5.76,0.0538,21,31,False,0.9462
D0533,Kamareddy,Telangana,2020,170163,50254,100480,320897,21381,17992,2262,9.52,0.1991,34,13,True,0.8009
D0533,Kamareddy,Telangana,2021,47754,72492,58718,178964,15755,13273,1387,44.52,0.0387,38,41,False,0.9613
D0533,Kamareddy,Telangana,2022,120728,89966,49744,260438,25675,9182,578,76.88,0.1926,27,48,False,0.8074
D0533,Kamareddy,Telangana,2023,35793,95938,121823,253554,36993,6835,1712,31.52,0.1465,30,55,False,0.8535
D0533,Kamareddy,Telangana,2024,149850,27727,115027,292604,36199,10186,1703,31.88,0.1689,46,30,True,0.8311
D0533,Kamareddy,Telangana,2025,185885,56020,99695,341600,36150,13316,689,72.44,0.1192,25,19,False,0.8808
D0534,Karimnagar,Telangana,2020,209473,86973,211508,507954,53051,26209,2029,18.84,0.1784,10,21,False,0.8216
D0534,Karimnagar,Telangana,2021,104506,177991,136911,419408,72287,12789,1389,44.44,0.0465,23,55,False,0.9535
D0534,Karimnagar,Telangana,2022,247455,103386,257104,607945,94450,16050,2039,18.44,0.1048,37,54,False,0.8952
D0534,Karimnagar,Telangana,2023,365132,121067,170104,656303,19496,18504,1164,53.44,0.1427,39,17,True,0.8573
D0534,Karimnagar,Telangana,2024,377981,41621,143557,563159,41300,44787,696,72.16,0.0297,43,41,False,0.9703
D0534,Karimnagar,Telangana,2025,209146,40636,234514,484296,73313,24091,591,76.36,0.0408,37,47,False,0.9592
D0535,Khammam,Telangana,2020,152601,33526,128507,314634,43269,20505,634,74.64,0.1875,42,39,False,0.8125
D0535,Khammam,Telangana,2021,143256,64827,121307,329390,25225,14047,1269,49.24,0.1402,27,40,False,0.8598
D0535,Khammam,Telangana,2022,79124,71999,98850,249973,24314,19191,563,77.48,0.1674,47,56,False,0.8326
D0535,Khammam,Telangana,2023,200551,99885,63667,364103,25187,19868,2031,18.76,0.1355,31,55,True,0.8645
D0535,Khammam,Telangana,2024,68343,74986,105202,248531,15326,8011,2174,13.04,0.0738,44,58,False,0.9262
D0535,Khammam,Telangana,2025,93908,70391,106804,271103,29029,14935,1707,31.72,0.2542,46,52,True,0.7458
D0536,Kumuram Bheem Asifabad,Telangana,2020,213666,81961,186714,482341,23725,34778,1627,34.92,0.2107,41,40,False,0.7893
D0536,Kumuram Bheem Asifabad,Telangana,2021,58765,128745,173430,360940,59202,23013,2017,19.32,0.2139,39,20,False,0.7861
D0536,Kumuram Bheem Asifabad,Telangana,2022,179178,87114,153486,419778,30560,8064,805,67.8,0.1983,27,26,False,0.8017
D0536,Kumuram Bheem Asifabad,Telangana,2023,163626,150321,154005,467952,39168,8078,1859,25.64,0.236,31,45,False,0.764
D0536,Kumuram Bheem Asifabad,Telangana,2024,241826,113460,125180,480466,60955,10580,1339,46.44,0.116,20,25,False,0.884
D0536,Kumuram Bheem Asifabad,Telangana,2025,182110,122348,189029,493487,51380,33453,2093,16.28,0.0959,28,33,False,0.9041
D0537,Mahabubabad,Telangana,2020,35642,60230,66612,162484,25572,14955,1610,35.6,0.1276,23,13,False,0.8724
D0537,Mahabubabad,Telangana,2021,122102,28035,65325,215462,34377,4101,1872,25.12,0.1559,16,35,False,0.8441
D0537,Mahabubabad,Telangana,2022,87132,66845,88875,242852,11618,5335,436,82.56,0.1722,17,30,False,0.8278
D0537,Mahabubabad,Telangana,2023,155827,57424,57403,270654,34896,7863,1212,51.52,0.0816,21,18,False,0.9184
D0537,Mahabubabad,Telangana,2024,52130,18360,64370,134860,30141,8853,2358,5.68,0.1308,47,49,False,0.8692
D0537,Mahabubabad,Telangana,2025,129209,15572,92733,237514,22244,16160,1280,48.8,0.1688,24,58,False,0.8312
D0538,Mahabubnagar,Telangana,2020,57078,87966,144824,289868,14346,9538,1423,43.08,0.0422,20,37,False,0.9578
D0538,Mahabubnagar,Telangana,2021,128921,42644,128878,300443,25752,13726,928,62.88,0.199,45,38,False,0.801
D0538,Mahabubnagar,Telangana,2022,135310,89011,121480,345801,18384,8609,1263,49.48,0.0444,20,38,False,0.9556
D0538,Mahabubnagar,Telangana,2023,55365,26262,110784,192411,15170,13317,1386,44.56,0.0257,8,16,False,0.9743
D0538,Mahabubnagar,Telangana,2024,165941,82022,41090,289053,33410,12303,639,74.44,0.1435,45,32,False,0.8565
D0538,Mahabubnagar,Telangana,2025,167619,63603,133896,365118,36891,7901,1199,52.04,0.1651,21,12,False,0.8349
D0539,Mancherial,Telangana,2020,149195,24769,123300,297264,12024,18790,887,64.52,0.0908,35,41,False,0.9092
D0539,Mancherial,Telangana,2021,49248,85640,82345,217233,37052,13902,2033,18.68,0.2448,19,54,False,0.7552
D0539,Mancherial,Telangana,2022,64525,61329,108036,233890,29787,13338,761,69.56,0.0957,17,26,False,0.9043
D0539,Mancherial,Telangana,2023,37391,80105,52050,169546,9713,10816,1656,33.76,0.0778,17,16,False,0.9222
D0539,Mancherial,Telangana,2024,29973,55590,48550,134113,25893,9914,2033,18.68,0.3382,15,22,False,0.6618
D0539,Mancherial,Telangana,2025,162020,41963,48818,252801,32599,15027,1737,30.52,0.1856,18,23,True,0.8144
D0540,Medak,Telangana,2020,200625,125538,249067,575230,33378,16885,2107,15.72,0.2328,29,21,False,0.7672
D0540,Medak,Telangana,2021,133817,135873,242410,512100,74121,9714,1014,59.44,0.1628,7,12,False,0.8372
D0540,Medak,Telangana,2022,334157,77164,247523,658844,27366,34064,836,66.56,0.0236,27,30,False,0.9764
D0540,Medak,Telangana,2023,116096,154250,84045,354391,31929,31523,1057,57.72,0.07,30,33,False,0.93
D0540,Medak,Telangana,2024,380693,99428,156539,636660,69181,46939,2160,13.6,0.0605,44,39,False,0.9395
D0540,Medak,Telangana,2025,222679,71690,184517,478886,53054,45939,1875,25.0,0.2497,17,27,True,0.7503
D0541,Medchal-Malkajgiri,Telangana,2020,88600,10241,48474,147315,21716,10263,964,61.44,0.0472,7,59,False,0.9528
D0541,Medchal-Malkajgiri,Telangana,2021,22574,21477,30953,75004,20712,9300,699,72.04,0.0544,13,51,False,0.9456
D0541,Medchal-Malkajgiri,Telangana,2022,55075,41022,77690,173787,11372,3888,1288,48.48,0.0628,34,47,False,0.9372
D0541,Medchal-Malkajgiri,Telangana,2023,66808,32277,74524,173609,17356,12555,1855,25.8,0.2381,11,37,False,0.7619
D0541,Medchal-Malkajgiri,Telangana,2024,44665,37798,59050,141513,16353,6191,1035,58.6,0.1616,14,32,False,0.8384
D0541,Medchal-Malkajgiri,Telangana,2025,76172,39882,75003,191057,18887,7137,925,63.0,0.1759,39,24,False,0.8241
D0542,Mulugu,Telangana,2020,108366,119657,356804,584827,104886,25006,2202,11.92,0.0953,28,45,False,0.9047
D0542,Mulugu,Telangana,2021,210378,158945,357506,726829,29861,50939,1840,26.4,0.1848,47,36,False,0.8152
D0542,Mulugu,Telangana,2022,115781,59787,308853,484421,96857,12413,407,83.72,0.0601,34,33,False,0.9399
D0542,Mulugu,Telangana,2023,158758,184072,336768,679598,36391,20453,904,63.84,0.1081,41,17,False,0.8919
D0542,Mulugu,Telangana,2024,85705,82955,148983,317643,24346,52815,2233,10.68,0.222,32,26,False,0.778
D0542,Mulugu,Telangana,2025,142350,57042,351735,551127,101504,37722,1918,23.28,0.1849,6,32,True,0.8151
D0543,Nagarkurnool,Telangana,2020,81426,61802,133429,276657,11991,8554,1990,20.4,0.2514,10,22,False,0.7486
D0543,Nagarkurnool,Telangana,2021,184952,102860,57547,345359,49146,16710,1393,44.28,0.1017,29,41,False,0.8983
D0543,Nagarkurnool,Telangana,2022,78716,15170,86400,180286,34633,11386,380,84.8,0.0274,10,40,False,0.9726
D0543,Nagarkurnool,Telangana,2023,43903,83741,155196,282840,23828,10359,2210,11.6,0.1975,6,19,False,0.8025
D0543,Nagarkurnool,Telangana,2024,104682,92585,75441,272708,15024,9406,1618,35.28,0.1147,12,56,False,0.8853
D0543,Nagarkurnool,Telangana,2025,62765,15768,139452,217985,22121,7683,2139,14.44,0.1977,12,42,False,0.8023
D0544,Nalgonda,Telangana,2020,164165,54180,144598,362943,56720,39362,2459,1.64,0.1388,12,37,False,0.8612
D0544,Nalgonda,Telangana,2021,117669,64165,228982,410816,77024,28310,1482,40.72,0.0321,26,18,False,0.9679
D0544,Nalgonda,Telangana,2022,402368,56307,165917,624592,108761,49738,1645,34.2,0.1361,44,47,False,0.8639
D0544,Nalgonda,Telangana,2023,90987,52641,309646,453274,43966,24185,990,60.4,0.0928,32,31,True,0.9072
D0544,Nalgonda,Telangana,2024,264131,90982,222610,577723,33235,39163,2173,13.08,0.1692,23,13,False,0.8308
D0544,Nalgonda,Telangana,2025,61316,202581,141109,405006,42342,37931,2192,12.32,0.0554,46,52,False,0.9446
D0545,Narayanpet,Telangana,2020,62664,82189,274351,419204,60642,44406,1883,24.68,0.257,15,55,True,0.743
D0545,Narayanpet,Telangana,2021,264274,201652,209602,675528,69658,28295,1337,46.52,0.1932,27,30,False,0.8068
D0545,Narayanpet,Telangana,2022,337760,220552,334508,892820,53214,41896,2100,16.0,0.0725,15,18,False,0.9275
D0545,Narayanpet,Telangana,2023,400966,159798,314459,875223,37677,29769,810,67.6,0.0356,47,12,False,0.9644
D0545,Narayanpet,Telangana,2024,155216,107211,171858,434285,21301,33197,2496,0.16,0.1935,23,12,False,0.8065
D0545,Narayanpet,Telangana,2025,122741,188390,278903,590034,27967,11970,2475,1.0,0.3326,41,38,False,0.6674
D0546,Nirmal,Telangana,2020,138646,80935,90837,310418,23738,7632,1427,42.92,0.1747,11,17,False,0.8253
D0546,Nirmal,Telangana,2021,46313,15568,90183,152064,10049,21257,2289,8.44,0.1376,27,43,False,0.8624
D0546,Nirmal,Telangana,2022,164176,74607,130972,369755,38957,12132,1438,42.48,0.1392,26,41,False,0.8608
D0546,Nirmal,Telangana,2023,48688,19818,110120,178626,26107,4432,1461,41.56,0.1705,12,46,True,0.8295
D0546,Nirmal,Telangana,2024,135390,16796,114412,266598,26916,17677,2201,11.96,0.1972,17,49,False,0.8028
D0546,Nirmal,Telangana,2025,102338,92238,48962,243538,39778,21237,1539,38.44,0.1607,46,59,False,0.8393
D0547,Nizamabad,Telangana,2020,93497,81325,61921,236743,40558,25253,1824,27.04,0.2739,10,51,True,0.7261
D0547,Nizamabad,Telangana,2021,184633,19623,177497,381753,52489,13485,653,73.88,0.0298,6,29,False,0.9702
D0547,Nizamabad,Telangana,2022,130332,26348,126259,282939,51254,6607,2261,9.56,0.1694,30,23,True,0.8306
D0547,Nizamabad,Telangana,2023,42186,77847,85482,205515,24703,19742,1610,35.6,0.3102,22,18,False,0.6898
D0547,Nizamabad,Telangana,2024,227802,20796,55629,304227,14944,24678,1422,43.12,0.1397,7,34,True,0.8603
D0547,Nizamabad,Telangana,2025,136607,83714,116477,336798,42454,25481,376,84.96,0.1818,10,55,False,0.8182
D0548,Peddapalli,Telangana,2020,77970,8776,27935,114681,24713,10662,498,80.08,0.1134,33,26,False,0.8866
D0548,Peddapalli,Telangana,2021,84585,53638,79959,218182,25689,8240,1309,47.64,0.082,36,22,False,0.918
D0548,Peddapalli,Telangana,2022,68512,24012,73719,166243,14170,7097,575,77.0,0.0683,17,18,False,0.9317
D0548,Peddapalli,Telangana,2023,43088,44550,38104,125742,19501,8805,780,68.8,0.0842,26,18,False,0.9158
D0548,Peddapalli,Telangana,2024,107383,30974,71469,209826,6286,8016,608,75.68,0.0736,45,32,False,0.9264
D0548,Peddapalli,Telangana,2025,109855,39721,52330,201906,12177,7873,2117,15.32,0.2763,29,15,False,0.7237
D0549,Rajanna Sircilla,Telangana,2020,291715,69616,171807,533138,33051,15952,2168,13.28,0.2763,14,52,False,0.7237
D0549,Rajanna Sircilla,Telangana,2021,56992,55345,203916,316253,85591,11914,2116,15.36,0.0782,41,23,False,0.9218
D0549,Rajanna Sircilla,Telangana,2022,250133,94526,102138,446797,51918,36129,1585,36.6,0.1502,18,25,False,0.8498
D0549,Rajanna Sircilla,Telangana,2023,401043,192302,133598,726943,56021,19661,771,69.16,0.0931,36,29,False,0.9069
D0549,Rajanna Sircilla,Telangana,2024,190089,32801,146319,369209,47054,27254,1732,30.72,0.0544,32,25,True,0.9456
D0549,Rajanna Sircilla,Telangana,2025,90741,152016,183062,425819,52936,22779,1692,32.32,0.0746,33,33,False,0.9254
D0550,Rangareddy,Telangana,2020,202266,131020,92248,425534,27566,30529,1219,51.24,0.1168,14,17,False,0.8832
D0550,Rangareddy,Telangana,2021,118036,53779,159740,331555,54084,12134,898,64.08,0.1154,18,24,False,0.8846
D0550,Rangareddy,Telangana,2022,221356,125953,145369,492678,55823,15253,1915,23.4,0.1687,39,58,False,0.8313
D0550,Rangareddy,Telangana,2023,161473,82220,167882,411575,47599,9837,2101,15.96,0.1024,6,36,False,0.8976
D0550,Rangareddy,Telangana,2024,276342,168213,225491,670046,78420,31846,1575,37.0,0.3102,14,24,False,0.6898
D0550,Rangareddy,Telangana,2025,181214,44337,258695,484246,59164,36042,682,72.72,0.1274,12,54,False,0.8726
D0551,Sangareddy,Telangana,2020,228790,156854,177122,562766,49313,9525,2214,11.44,0.2853,32,16,False,0.7147
D0551,Sangareddy,Telangana,2021,329602,189681,220895,740178,36073,36782,1405,43.8,0.1839,13,40,False,0.8161
D0551,Sangareddy,Telangana,2022,326172,33930,294395,654497,24825,30166,1203,51.88,0.1533,16,53,False,0.8467
D0551,Sangareddy,Telangana,2023,223129,137183,204390,564702,68132,27820,475,81.0,0.1669,13,48,True,0.8331
D0551,Sangareddy,Telangana,2024,334295,58058,201243,593596,74531,33070,2055,17.8,0.1891,12,45,True,0.8109
D0551,Sangareddy,Telangana,2025,225481,56554,300283,582318,72821,30703,1227,50.92,0.0343,44,19,False,0.9657
D0552,Siddipet,Telangana,2020,84549,20881,93152,198582,40363,18017,1645,34.2,0.2288,46,44,True,0.7712
D0552,Siddipet,Telangana,2021,108968,37181,167078,313227,39185,18576,541,78.36,0.1972,31,41,False,0.8028
D0552,Siddipet,Telangana,2022,208340,109442,159472,477254,38192,10898,1639,34.44,0.2426,26,45,True,0.7574
D0552,Siddipet,Telangana,2023,114746,65658,165737,346141,24757,22239,2341,6.36,0.2113,36,52,False,0.7887
D0552,Siddipet,Telangana,2024,228569,108425,175998,512992,33393,22483,2244,10.24,0.0777,6,27,True,0.9223
D0552,Siddipet,Telangana,2025,197243,59286,181206,437735,33412,24232,2313,7.48,0.1488,18,12,True,0.8512
D0553,Suryapet,Telangana,2020,237854,65139,89616,392609,29306,31008,729,70.84,0.0427,9,47,False,0.9573
D0553,Suryapet,Telangana,2021,213854,66246,167284,447384,64189,28040,2370,5.2,0.2708,16,41,False,0.7292
D0553,Suryapet,Telangana,2022,133978,133221,217444,484643,32669,12330,862,65.52,0.199,19,51,True,0.801
D0553,Suryapet,Telangana,2023,125949,98109,146782,370840,65509,11641,674,73.04,0.1061,17,21,False,0.8939
D0553,Suryapet,Telangana,2024,269792,63559,154406,487757,51411,33486,1448,42.08,0.073,9,19,False,0.927
D0553,Suryapet,Telangana,2025,74301,148697,102241,325239,15293,7484,1214,51.44,0.1406,12,52,False,0.8594
D0554,Vikarabad,Telangana,2020,95894,20420,85350,201664,21647,5741,423,83.08,0.0268,21,37,False,0.9732
D0554,Vikarabad,Telangana,2021,41108,38929,35161,115198,27125,4528,1647,34.12,0.2555,30,26,True,0.7445
D0554,Vikarabad,Telangana,2022,57500,15206,60608,133314,7466,8017,2419,3.24,0.0552,17,25,False,0.9448
D0554,Vikarabad,Telangana,2023,70221,27536,37687,135444,20883,7105,2133,14.68,0.1585,37,59,False,0.8415
D0554,Vikarabad,Telangana,2024,30618,51177,49667,131462,20076,12637,719,71.24,0.0665,14,21,False,0.9335
D0554,Vikarabad,Telangana,2025,106416,34303,46608,187327,22731,4281,1562,37.52,0.2093,28,38,False,0.7907
D0555,Wanaparthy,Telangana,2020,337635,166409,216534,720578,70530,40928,1505,39.8,0.261,13,19,False,0.739
D0555,Wanaparthy,Telangana,2021,262548,40934,202963,506445,32226,22549,799,68.04,0.0745,9,20,False,0.9255
D0555,Wanaparthy,Telangana,2022,290204,70342,139238,499784,62312,15129,1905,23.8,0.086,27,21,False,0.914
D0555,Wanaparthy,Telangana,2023,181057,50900,85140,317097,61329,21625,1043,58.28,0.0406,13,33,False,0.9594
D0555,Wanaparthy,Telangana,2024,337675,57510,127129,522314,80898,28987,1484,40.64,0.1745,6,56,False,0.8255
D0555,Wanaparthy,Telangana,2025,328664,154473,74285,557422,57120,17437,526,78.96,0.1784,47,50,True,0.8216
D0556,Warangal Rural,Telangana,2020,67197,59092,75758,202047,19511,8317,510,79.6,0.1154,16,45,False,0.8846
D0556,Warangal Rural,Telangana,2021,31578,62168,112700,206446,34918,14023,947,62.12,0.1157,39,19,False,0.8843
D0556,Warangal Rural,Telangana,2022,157419,61519,92606,311544,34721,4921,1459,41.64,0.1586,26,16,False,0.8414
D0556,Warangal Rural,Telangana,2023,147020,28827,64149,239996,18027,14084,1707,31.72,0.2039,26,13,False,0.7961
D0556,Warangal Rural,Telangana,2024,78883,77819,43853,200555,11099,14029,1263,49.48,0.0673,17,31,False,0.9327
D0556,Warangal Rural,Telangana,2025,100147,28613,39558,168318,9860,18705,1513,39.48,0.085,10,52,False,0.915
D0557,Warangal Urban,Telangana,2020,48845,42214,186826,277885,52592,15800,1260,49.6,0.0512,42,15,False,0.9488
D0557,Warangal Urban,Telangana,2021,70437,41730,109673,221840,53854,14262,1871,25.16,0.265,43,35,False,0.735
D0557,Warangal Urban,Telangana,2022,64996,94708,119373,279077,27502,25685,961,61.56,0.0348,18,57,False,0.9652
D0557,Warangal Urban,Telangana,2023,204111,114356,101700,420167,23947,18458,1213,51.48,0.0228,31,49,False,0.9772
D0557,Warangal Urban,Telangana,2024,95534,70376,77685,243595,18473,7389,866,65.36,0.1271,38,59,False,0.8729
D0557,Warangal Urban,Telangana,2025,207626,136700,224377,568703,62176,29417,448,82.08,0.0846,18,25,False,0.9154
D0558,Yadadri Bhuvanagiri,Telangana,2020,346913,192086,235138,774137,41550,17614,968,61.28,0.1855,35,53,False,0.8145
D0558,Yadadri Bhuvanagiri,Telangana,2021,131236,49309,304143,484688,46942,18305,389,84.44,0.0913,30,46,False,0.9087
D0558,Yadadri Bhuvanagiri,Telangana,2022,383084,113313,178943,675340,24769,36201,1152,53.92,0.0439,41,49,False,0.9561
D0558,Yadadri Bhuvanagiri,Telangana,2023,390602,92250,161035,643887,40395,14250,1477,40.92,0.1126,11,47,False,0.8874
D0558,Yadadri Bhuvanagiri,Telangana,2024,217599,62135,119767,399501,91774,30292,1739,30.44,0.1591,8,28,False,0.8409
D0558,Yadadri Bhuvanagiri,Telangana,2025,70433,72606,272766,415805,63782,42748,1322,47.12,0.0334,23,49,True,0.9666
D0559,Dhalai,Tripura,2020,157311,96775,41879,295965,49890,8599,1888,24.48,0.1143,36,35,False,0.8857
D0559,Dhalai,Tripura,2021,195344,67604,52804,315752,40315,21596,1107,55.72,0.1673,33,21,False,0.8327
D0559,Dhalai,Tripura,2022,51589,37319,72880,161788,24138,17874,1308,47.68,0.1355,7,28,False,0.8645
D0559,Dhalai,Tripura,2023,108864,94625,126659,330148,45919,13715,895,64.2,0.0843,11,25,False,0.9157
D0559,Dhalai,Tripura,2024,147905,56893,147966,352764,45193,19614,452,81.92,0.168,19,38,False,0.832
D0559,Dhalai,Tripura,2025,148089,79120,150122,377331,22427,4910,741,70.36,0.1329,33,59,False,0.8671
D0560,Gomati,Tripura,2020,61691,56762,133805,252258,56143,32680,899,64.04,0.1863,35,59,False,0.8137
D0560,Gomati,Tripura,2021,122519,72980,195477,390976,60621,22276,2126,14.96,0.2611,18,43,False,0.7389
D0560,Gomati,Tripura,2022,223833,101482,93007,418322,67768,32675,1907,23.72,0.1389,17,51,False,0.8611
D0560,Gomati,Tripura,2023,148551,112295,218636,479482,47621,26525,2023,19.08,0.2164,21,41,True,0.7836
D0560,Gomati,Tripura,2024,154570,29826,208985,393381,30902,18819,1563,37.48,0.0882,42,57,False,0.9118
D0560,Gomati,Tripura,2025,61321,65650,87282,214253,40180,12143,2243,10.28,0.1109,7,50,False,0.8891
D0561,Khowai,Tripura,2020,39666,106199,178902,324767,61439,9122,2220,11.2,0.2366,28,45,True,0.7634
D0561,Khowai,Tripura,2021,196351,102772,134552,433675,35491,25918,2373,5.08,0.2615,28,55,False,0.7385
D0561,Khowai,Tripura,2022,72119,60846,195933,328898,36805,28727,830,66.8,0.0635,44,37,False,0.9365
D0561,Khowai,Tripura,2023,80073,75039,180095,335207,50349,11509,1832,26.72,0.1224,18,53,False,0.8776
D0561,Khowai,Tripura,2024,57968,59103,181626,298697,57239,8885,512,79.52,0.0455,13,52,False,0.9545
D0561,Khowai,Tripura,2025,226999,25239,61172,313410,58989,24421,1832,26.72,0.2021,30,56,False,0.7979
D0562,North Tripura,Tripura,2020,33470,16532,100741,150743,51196,21307,881,64.76,0.1584,13,59,False,0.8416
D0562,North Tripura,Tripura,2021,65865,56035,117528,239428,28007,24163,1473,41.08,0.1708,38,48,False,0.8292
D0562,North Tripura,Tripura,2022,155372,70472,53772,279616,44771,17751,1230,50.8,0.0358,38,32,True,0.9642
D0562,North Tripura,Tripura,2023,117342,24149,86914,228405,23572,20433,1043,58.28,0.1369,33,58,False,0.8631
D0562,North Tripura,Tripura,2024,103986,25137,129625,258748,54422,20578,365,85.4,0.1926,29,27,False,0.8074
D0562,North Tripura,Tripura,2025,34287,52648,160682,247617,23458,18249,1007,59.72,0.1925,17,34,False,0.8075
D0563,Sepahijala,Tripura,2020,222681,80401,206268,509350,48140,31577,1727,30.92,0.0649,22,28,False,0.9351
D0563,Sepahijala,Tripura,2021,262709,31354,67706,361769,63719,38199,859,65.64,0.0653,29,41,False,0.9347
D0563,Sepahijala,Tripura,2022,210338,88036,71831,370205,78957,23718,754,69.84,0.1728,36,26,False,0.8272
D0563,Sepahijala,Tripura,2023,139528,35689,154077,329294,48633,11571,2198,12.08,0.3152,8,33,False,0.6848
D0563,Sepahijala,Tripura,2024,141831,74670,133235,349736,34250,32806,1314,47.44,0.0724,37,34,True,0.9276
D0563,Sepahijala,Tripura,2025,297861,67132,169329,534322,48423,10712,2116,15.36,0.059,12,19,False,0.941
D0564,South Tripura,Tripura,2020,381044,53302,263326,697672,35700,44655,1524,39.04,0.1357,31,14,False,0.8643
D0564,South Tripura,Tripura,2021,289222,132792,118945,540959,79708,41114,969,61.24,0.0396,35,24,False,0.9604
D0564,South Tripura,Tripura,2022,174185,158799,198988,531972,25942,44131,1938,22.48,0.1167,15,35,False,0.8833
D0564,South Tripura,Tripura,2023,77859,194625,312574,585058,81319,22964,1194,52.24,0.1377,32,15,False,0.8623
D0564,South Tripura,Tripura,2024,264778,146108,229063,639949,75189,39389,455,81.8,0.023,20,46,False,0.977
D0564,South Tripura,Tripura,2025,232820,66635,276581,576036,39695,28154,1417,43.32,0.1773,25,19,False,0.8227
D0565,Unakoti,Tripura,2020,135255,110945,117205,363405,50234,21465,2244,10.24,0.2224,9,15,False,0.7776
D0565,Unakoti,Tripura,2021,114320,135099,76733,326152,55947,33105,784,68.64,0.1529,10,44,False,0.8471
D0565,Unakoti,Tripura,2022,230290,107515,158885,496690,58336,25101,970,61.2,0.0871,22,22,False,0.9129
D0565,Unakoti,Tripura,2023,190218,41256,202952,434426,66377,30102,966,61.36,0.1017,11,54,False,0.8983
D0565,Unakoti,Tripura,2024,110789,44007,242255,397051,51011,16266,601,75.96,0.174,35,21,False,0.826
D0565,Unakoti,Tripura,2025,69023,162534,153509,385066,45866,21764,719,71.24,0.081,36,49,False,0.919
D0566,West Tripura,Tripura,2020,29697,58823,70757,159277,12971,5853,2098,16.08,0.1967,16,40,False,0.8033
D0566,West Tripura,Tripura,2021,71498,44702,54007,170207,29602,10090,1560,37.6,0.0623,32,30,False,0.9377
D0566,West Tripura,Tripura,2022,22059,45128,76830,144017,9293,5494,1247,50.12,0.1097,10,34,False,0.8903
D0566,West Tripura,Tripura,2023,61280,25353,95338,181971,10387,3100,1803,27.88,0.2074,18,54,False,0.7926
D0566,West Tripura,Tripura,2024,80764,47644,47504,175912,23389,10134,2052,17.92,0.2985,30,54,False,0.7015
D0566,West Tripura,Tripura,2025,89908,51404,67042,208354,12986,3889,1603,35.88,0.099,17,27,False,0.901
D0567,Agra,Uttar Pradesh,2020,119695,61760,59256,240711,11799,18143,958,61.68,0.0652,30,18,False,0.9348
D0567,Agra,Uttar Pradesh,2021,151220,17833,73499,242552,36869,9344,409,83.64,0.0471,44,18,False,0.9529
D0567,Agra,Uttar Pradesh,2022,141773,93917,116176,351866,36112,7227,1687,32.52,0.0952,45,43,False,0.9048
D0567,Agra,Uttar Pradesh,2023,88814,39038,47671,175523,29945,10601,860,65.6,0.1,16,21,False,0.9
D0567,Agra,Uttar Pradesh,2024,115681,37506,64276,217463,37775,12448,1387,44.52,0.1839,7,54,False,0.8161
D0567,Agra,Uttar Pradesh,2025,116119,70052,106234,292405,43574,19353,630,74.8,0.1015,6,48,False,0.8985
D0568,Aligarh,Uttar Pradesh,2020,84253,27326,44817,156396,8945,3994,393,84.28,0.0505,9,35,False,0.9495
D0568,Aligarh,Uttar Pradesh,2021,102077,14964,35159,152200,11198,11813,2404,3.84,0.1343,43,34,False,0.8657
D0568,Aligarh,Uttar Pradesh,2022,77158,18692,79606,175456,21975,9301,1346,46.16,0.1777,19,14,False,0.8223
D0568,Aligarh,Uttar Pradesh,2023,15139,21095,64675,100909,9384,12421,2093,16.28,0.1988,31,20,False,0.8012
D0568,Aligarh,Uttar Pradesh,2024,29253,12239,58681,100173,19767,5868,467,81.32,0.1714,24,18,False,0.8286
D0568,Aligarh,Uttar Pradesh,2025,74128,45143,40988,160259,7836,6862,2097,16.12,0.3076,47,51,False,0.6924
D0569,Ambedkar Nagar,Uttar Pradesh,2020,22649,47350,84428,154427,14383,2777,2017,19.32,0.2459,17,34,False,0.7541
D0569,Ambedkar Nagar,Uttar Pradesh,2021,74682,47352,34075,156109,16076,4501,410,83.6,0.159,39,49,False,0.841
D0569,Ambedkar Nagar,Uttar Pradesh,2022,30813,51487,45511,127811,24667,5462,436,82.56,0.0661,13,57,False,0.9339
D0569,Ambedkar Nagar,Uttar Pradesh,2023,82296,8143,67041,157480,6084,10004,2283,8.68,0.0646,47,40,False,0.9354
D0569,Ambedkar Nagar,Uttar Pradesh,2024,99277,10547,30017,139841,25454,6853,1267,49.32,0.1774,24,24,False,0.8226
D0569,Ambedkar Nagar,Uttar Pradesh,2025,24214,50702,59515,134431,21073,5114,1691,32.36,0.2041,34,29,False,0.7959
D0570,Amethi,Uttar Pradesh,2020,173857,59856,216529,450242,107591,12146,2006,19.76,0.0416,31,39,False,0.9584
D0570,Amethi,Uttar Pradesh,2021,187604,106272,209741,503617,40398,18673,977,60.92,0.1905,45,17,False,0.8095
D0570,Amethi,Uttar Pradesh,2022,290345,127467,277876,695688,40901,14772,1426,42.96,0.0984,9,45,False,0.9016
D0570,Amethi,Uttar Pradesh,2023,399571,229253,224638,853462,35190,35880,711,71.56,0.0824,47,37,True,0.9176
D0570,Amethi,Uttar Pradesh,2024,72257,170396,155283,397936,55371,23321,848,66.08,0.0478,44,39,False,0.9522
D0570,Amethi,Uttar Pradesh,2025,237964,79328,187603,504895,22959,16944,1086,56.56,0.0686,30,26,False,0.9314
