district_id,district_name,state,year,total_demographic_updates,address_updates,name_updates,dob_updates,mobile_updates,email_updates,gender_updates,update_spike_detected,avg_update_frequency_days,churn_rate
D0576,Bahraich,Uttar Pradesh,2024,125568,17928,3720,3903,15406,8906,60,True,29.07,0.098
D0576,Bahraich,Uttar Pradesh,2025,44623,15030,3021,1184,12902,7761,67,False,81.8,0.2146
D0577,Ballia,Uttar Pradesh,2020,182354,69930,24176,5061,39999,22327,1088,False,20.02,0.1758
D0577,Ballia,Uttar Pradesh,2021,197223,79135,15336,15541,54020,34388,1440,False,18.51,0.1097
D0577,Ballia,Uttar Pradesh,2022,225716,98456,21666,5623,45752,29972,530,False,16.17,0.094
D0577,Ballia,Uttar Pradesh,2023,209822,92828,27600,10210,47665,26666,1001,False,17.4,0.1372
D0577,Ballia,Uttar Pradesh,2024,174000,83983,9217,8073,60386,28879,730,False,20.98,0.291
D0577,Ballia,Uttar Pradesh,2025,157911,68893,21793,3396,48759,31563,1066,False,23.11,0.2686
D0578,Balrampur,Uttar Pradesh,2020,196016,87287,26423,9052,40717,38216,323,False,18.62,0.1991
D0578,Balrampur,Uttar Pradesh,2021,164435,76896,11566,13016,55491,26384,1141,False,22.2,0.1478
D0578,Balrampur,Uttar Pradesh,2022,194986,93267,20992,13531,54032,25485,356,False,18.72,0.27
D0578,Balrampur,Uttar Pradesh,2023,418685,110627,30815,6581,54163,31875,897,True,8.72,0.2641
D0578,Balrampur,Uttar Pradesh,2024,225950,83252,23193,8061,64977,24281,2061,False,16.15,0.2548
D0578,Balrampur,Uttar Pradesh,2025,437275,95165,33629,6917,51249,31091,1992,True,8.35,0.1562
D0579,Banda,Uttar Pradesh,2020,182895,58235,22654,8720,58869,30995,278,False,19.96,0.2977
D0579,Banda,Uttar Pradesh,2021,179313,71472,20657,5762,54757,29761,784,False,20.36,0.2798
D0579,Banda,Uttar Pradesh,2022,156960,60650,19886,4534,53356,23956,870,False,23.25,0.2669
D0579,Banda,Uttar Pradesh,2023,258489,97195,26944,10061,65967,26581,2086,False,14.12,0.2424
D0579,Banda,Uttar Pradesh,2024,325786,95573,27878,10814,69923,21150,223,True,11.2,0.1562
D0579,Banda,Uttar Pradesh,2025,257486,112017,29854,11095,72112,33580,1457,False,14.18,0.1897
D0580,Barabanki,Uttar Pradesh,2020,179201,64062,17588,14101,61841,18032,1037,False,20.37,0.1228
D0580,Barabanki,Uttar Pradesh,2021,156783,61029,19328,3390,53154,24577,1122,False,23.28,0.2973
D0580,Barabanki,Uttar Pradesh,2022,191946,80997,22725,10962,47334,22891,887,False,19.02,0.064
D0580,Barabanki,Uttar Pradesh,2023,149395,57021,15350,10698,30945,26347,1046,False,24.43,0.2335
D0580,Barabanki,Uttar Pradesh,2024,310467,58550,14527,11372,50489,28279,1327,True,11.76,0.2737
D0580,Barabanki,Uttar Pradesh,2025,171106,66959,21786,5559,49615,26230,1054,False,21.33,0.2875
D0581,Bareilly,Uttar Pradesh,2020,200674,91441,11508,11001,68194,22232,371,False,18.19,0.1288
D0581,Bareilly,Uttar Pradesh,2021,200615,82066,29812,14713,60527,25311,673,False,18.19,0.1963
D0581,Bareilly,Uttar Pradesh,2022,523312,83910,12976,8598,48235,38339,1571,True,6.97,0.2685
D0581,Bareilly,Uttar Pradesh,2023,204935,82429,16637,15006,53984,38023,1649,False,17.81,0.2974
D0581,Bareilly,Uttar Pradesh,2024,465315,64631,14860,4658,48132,22360,1161,True,7.84,0.2747
D0581,Bareilly,Uttar Pradesh,2025,389655,102957,15305,10924,52193,31465,1266,True,9.37,0.2262
D0582,Basti,Uttar Pradesh,2020,190705,85842,24938,12915,58024,29403,1135,False,19.14,0.2695
D0582,Basti,Uttar Pradesh,2021,227276,89478,27933,5400,77658,35172,1255,False,16.06,0.0508
D0582,Basti,Uttar Pradesh,2022,152659,53827,15900,3818,52790,21539,587,False,23.91,0.0662
D0582,Basti,Uttar Pradesh,2023,252718,99079,17142,7506,64226,39761,1200,False,14.44,0.2264
D0582,Basti,Uttar Pradesh,2024,239791,91166,29182,6831,66413,25717,766,False,15.22,0.2351
D0582,Basti,Uttar Pradesh,2025,156978,53594,23419,6319,38083,17036,1138,False,23.25,0.0894
D0583,Bhadohi,Uttar Pradesh,2020,171503,73316,14589,10565,42950,27877,547,False,21.28,0.0688
D0583,Bhadohi,Uttar Pradesh,2021,126975,53791,16364,8713,44297,13811,690,False,28.75,0.2511
D0583,Bhadohi,Uttar Pradesh,2022,225679,35932,9316,9048,38341,15973,1017,True,16.17,0.2317
D0583,Bhadohi,Uttar Pradesh,2023,110834,37647,15093,6312,38609,12575,466,False,32.93,0.27
D0583,Bhadohi,Uttar Pradesh,2024,113583,42104,7301,7556,26766,12134,558,False,32.14,0.0944
D0583,Bhadohi,Uttar Pradesh,2025,103697,49703,5888,2691,24551,20250,183,False,35.2,0.273
D0584,Bijnor,Uttar Pradesh,2020,117513,51174,14132,7849,38142,14905,844,False,31.06,0.1777
D0584,Bijnor,Uttar Pradesh,2021,143603,47725,8278,4550,37780,27109,831,False,25.42,0.0935
D0584,Bijnor,Uttar Pradesh,2022,158318,35537,8313,5401,33930,14566,579,True,23.05,0.0709
D0584,Bijnor,Uttar Pradesh,2023,150646,59842,10439,8369,42435,16402,1018,False,24.23,0.1216
D0584,Bijnor,Uttar Pradesh,2024,149705,50891,18813,11183,39863,18632,687,False,24.38,0.0503
D0584,Bijnor,Uttar Pradesh,2025,146676,45250,10419,9291,43982,15743,1018,False,24.88,0.0686
D0585,Budaun,Uttar Pradesh,2020,360224,78341,18409,8544,54936,21477,269,True,10.13,0.1195
D0585,Budaun,Uttar Pradesh,2021,162320,56874,11132,4714,39597,22684,1249,False,22.49,0.2797
D0585,Budaun,Uttar Pradesh,2022,200228,78543,12528,15678,62874,36993,622,False,18.23,0.0757
D0585,Budaun,Uttar Pradesh,2023,257729,92051,28247,7508,82581,30575,2135,False,14.16,0.1944
D0585,Budaun,Uttar Pradesh,2024,174720,83263,22012,7208,50285,19725,427,False,20.89,0.2101
D0585,Budaun,Uttar Pradesh,2025,210308,86621,26126,15593,54288,32322,1900,False,17.36,0.1613
D0586,Bulandshahr,Uttar Pradesh,2020,543503,110419,26248,8181,73284,27759,2235,True,6.72,0.0721
D0586,Bulandshahr,Uttar Pradesh,2021,173832,74223,20679,11670,50237,21751,1565,False,21.0,0.09
D0586,Bulandshahr,Uttar Pradesh,2022,220799,109191,25109,8149,64250,29643,1564,False,16.53,0.2824
D0586,Bulandshahr,Uttar Pradesh,2023,197411,67671,24185,7512,47548,27475,218,False,18.49,0.1831
D0586,Bulandshahr,Uttar Pradesh,2024,214855,75536,26784,11608,56640,42340,1169,False,16.99,0.0538
D0586,Bulandshahr,Uttar Pradesh,2025,161931,77360,20386,8453,54250,24066,987,False,22.54,0.205
D0587,Chandauli,Uttar Pradesh,2020,189996,65795,20033,5046,46514,32627,704,False,19.21,0.0519
D0587,Chandauli,Uttar Pradesh,2021,176019,86906,17322,5765,47435,28199,1445,False,20.74,0.0932
D0587,Chandauli,Uttar Pradesh,2022,136564,65543,10054,8696,32822,23496,232,False,26.73,0.1522
D0587,Chandauli,Uttar Pradesh,2023,170150,63055,18265,6724,51345,25713,1249,False,21.45,0.2691
D0587,Chandauli,Uttar Pradesh,2024,156483,56588,16541,7910,43457,28106,985,False,23.33,0.2048
D0587,Chandauli,Uttar Pradesh,2025,119498,56651,16010,2740,26145,18598,165,False,30.54,0.2938
D0588,Chitrakoot,Uttar Pradesh,2020,170680,74291,9284,11818,39231,26140,552,False,21.39,0.1968
D0588,Chitrakoot,Uttar Pradesh,2021,264355,102865,36345,14420,89132,34149,1572,False,13.81,0.0665
D0588,Chitrakoot,Uttar Pradesh,2022,217264,99690,22947,7986,52050,26893,2132,False,16.8,0.1292
D0588,Chitrakoot,Uttar Pradesh,2023,197552,63840,13750,9983,63182,37069,1737,False,18.48,0.0814
D0588,Chitrakoot,Uttar Pradesh,2024,149787,48103,16487,7993,45038,20537,677,False,24.37,0.0698
D0588,Chitrakoot,Uttar Pradesh,2025,245810,119112,21811,15823,69398,30382,395,False,14.85,0.2012
D0589,Deoria,Uttar Pradesh,2020,38230,11870,4876,2839,12027,6978,243,False,95.47,0.1742
D0589,Deoria,Uttar Pradesh,2021,63700,20427,8339,3725,18288,10993,545,False,57.3,0.0938
D0589,Deoria,Uttar Pradesh,2022,40049,12144,2530,1435,12341,5910,313,False,91.14,0.1889
D0589,Deoria,Uttar Pradesh,2023,37479,17064,4715,1441,9343,4571,311,False,97.39,0.2023
D0589,Deoria,Uttar Pradesh,2024,41298,13808,2272,938,9418,4544,247,False,88.38,0.1612
D0589,Deoria,Uttar Pradesh,2025,147894,22418,5961,1850,16688,9955,199,True,24.68,0.2809
D0590,Etah,Uttar Pradesh,2020,222009,88713,13356,11286,63176,43576,288,False,16.44,0.1699
D0590,Etah,Uttar Pradesh,2021,184869,80068,18802,6212,54355,27236,1331,False,19.74,0.1682
D0590,Etah,Uttar Pradesh,2022,209557,65517,20826,7247,43585,27879,374,False,17.42,0.1759
D0590,Etah,Uttar Pradesh,2023,264436,93485,23046,16219,92272,50353,1503,False,13.8,0.183
D0590,Etah,Uttar Pradesh,2024,215570,90638,19110,7935,65932,40354,774,False,16.93,0.1585
D0590,Etah,Uttar Pradesh,2025,197435,83756,28419,8114,61979,25956,1625,False,18.49,0.2414
D0591,Etawah,Uttar Pradesh,2020,110626,38319,10254,7546,27951,11255,591,False,32.99,0.1373
D0591,Etawah,Uttar Pradesh,2021,188121,60249,12662,11935,51767,33205,1650,False,19.4,0.2207
D0591,Etawah,Uttar Pradesh,2022,156502,73916,14556,3617,44779,30656,177,False,23.32,0.129
D0591,Etawah,Uttar Pradesh,2023,170650,62228,12612,10053,35317,19976,797,False,21.39,0.1368
D0591,Etawah,Uttar Pradesh,2024,111884,41639,14522,5015,32214,13018,182,False,32.62,0.1328
D0591,Etawah,Uttar Pradesh,2025,133501,63484,16123,8727,40357,14762,1284,False,27.34,0.1091
D0592,Farrukhabad,Uttar Pradesh,2020,224700,107266,31642,9683,76213,23699,1766,False,16.24,0.1718
D0592,Farrukhabad,Uttar Pradesh,2021,246533,105370,23605,7355,84040,32849,470,False,14.81,0.1516
D0592,Farrukhabad,Uttar Pradesh,2022,215976,74880,18978,16921,73535,40266,1730,False,16.9,0.1667
D0592,Farrukhabad,Uttar Pradesh,2023,233095,82131,12425,10509,61483,24826,905,False,15.66,0.1126
D0592,Farrukhabad,Uttar Pradesh,2024,445893,84809,29056,12631,47732,24379,1283,True,8.19,0.1498
D0592,Farrukhabad,Uttar Pradesh,2025,166862,60104,13848,3454,53543,32662,601,False,21.87,0.2884
D0593,Fatehpur,Uttar Pradesh,2020,69332,21406,4346,4978,22666,9344,286,False,52.65,0.0565
D0593,Fatehpur,Uttar Pradesh,2021,71501,29993,9208,5513,18116,10280,503,False,51.05,0.2727
D0593,Fatehpur,Uttar Pradesh,2022,75101,35398,4394,3201,15167,8842,501,False,48.6,0.2082
D0593,Fatehpur,Uttar Pradesh,2023,74980,24050,8734,3543,22322,9943,467,False,48.68,0.1897
D0593,Fatehpur,Uttar Pradesh,2024,53525,20294,4679,3435,16376,10217,358,False,68.19,0.2458
D0593,Fatehpur,Uttar Pradesh,2025,68045,23046,8488,1901,15427,11967,539,False,53.64,0.1233
D0594,Firozabad,Uttar Pradesh,2020,67787,24495,9734,2214,22198,11494,141,False,53.85,0.2825
D0594,Firozabad,Uttar Pradesh,2021,66921,27153,5797,4505,22549,11733,503,False,54.54,0.2585
D0594,Firozabad,Uttar Pradesh,2022,44957,20296,3195,2213,13679,7908,404,False,81.19,0.1061
D0594,Firozabad,Uttar Pradesh,2023,81254,27749,9469,6269,27178,11727,547,False,44.92,0.1367
D0594,Firozabad,Uttar Pradesh,2024,48897,22525,2887,2766,14138,6526,108,False,74.65,0.1655
D0594,Firozabad,Uttar Pradesh,2025,110471,21522,4076,2167,15403,8456,509,True,33.04,0.0579
D0595,Gautam Buddha Nagar,Uttar Pradesh,2020,93692,28202,7527,4377,27623,15340,585,False,38.96,0.2869
D0595,Gautam Buddha Nagar,Uttar Pradesh,2021,90505,31077,9543,5877,18267,11551,762,False,40.33,0.1521
D0595,Gautam Buddha Nagar,Uttar Pradesh,2022,292062,38875,13641,4956,25756,14842,813,True,12.5,0.2892
D0595,Gautam Buddha Nagar,Uttar Pradesh,2023,114277,42181,7293,5474,29591,22532,1132,False,31.94,0.0872
D0595,Gautam Buddha Nagar,Uttar Pradesh,2024,121088,55544,12245,5076,32357,23029,322,False,30.14,0.0545
D0595,Gautam Buddha Nagar,Uttar Pradesh,2025,121676,48677,8842,2454,34547,15142,812,False,30.0,0.072
D0596,Ghaziabad,Uttar Pradesh,2020,145890,56972,13976,8079,40696,16523,404,False,25.02,0.2233
D0596,Ghaziabad,Uttar Pradesh,2021,142824,55125,18543,5648,40735,15345,1099,False,25.56,0.2506
D0596,Ghaziabad,Uttar Pradesh,2022,173233,78233,23291,7057,43568,33681,1599,False,21.07,0.1416
D0596,Ghaziabad,Uttar Pradesh,2023,171654,62599,11219,10019,35428,23672,1419,False,21.26,0.2828
D0596,Ghaziabad,Uttar Pradesh,2024,179330,83059,26677,9297,51177,32927,974,False,20.35,0.2037
D0596,Ghaziabad,Uttar Pradesh,2025,153852,69260,17973,9960,46337,22776,340,False,23.72,0.0577
D0597,Ghazipur,Uttar Pradesh,2020,43900,15470,4365,2952,13024,4556,233,False,83.14,0.1383
D0597,Ghazipur,Uttar Pradesh,2021,46381,16580,4627,1375,10994,7939,104,False,78.7,0.127
D0597,Ghazipur,Uttar Pradesh,2022,50315,18333,4920,3734,10580,9340,302,False,72.54,0.064
D0597,Ghazipur,Uttar Pradesh,2023,55774,18157,8169,3790,15278,10731,140,False,65.44,0.2292
D0597,Ghazipur,Uttar Pradesh,2024,36355,14808,4402,2064,9582,4537,114,False,100.4,0.1087
D0597,Ghazipur,Uttar Pradesh,2025,61661,21090,5452,1278,20685,6809,259,False,59.19,0.248
D0598,Gonda,Uttar Pradesh,2020,40859,20277,3267,1500,14136,7061,256,False,89.33,0.2275
D0598,Gonda,Uttar Pradesh,2021,66768,20927,6094,2517,14060,9431,437,False,54.67,0.1263
D0598,Gonda,Uttar Pradesh,2022,62419,25957,8543,4211,21524,9969,454,False,58.48,0.26
D0598,Gonda,Uttar Pradesh,2023,65206,26085,5041,4736,20637,11984,147,False,55.98,0.1562
D0598,Gonda,Uttar Pradesh,2024,69396,33211,5446,4246,14689,9781,373,False,52.6,0.273
D0598,Gonda,Uttar Pradesh,2025,51845,21025,5948,2059,18033,9724,190,False,70.4,0.1077
D0599,Gorakhpur,Uttar Pradesh,2020,145811,66813,18528,5741,39491,24339,1404,False,25.03,0.2992
D0599,Gorakhpur,Uttar Pradesh,2021,180605,73198,11118,9641,50650,33390,1800,False,20.21,0.1091
D0599,Gorakhpur,Uttar Pradesh,2022,182246,64684,12751,5286,50438,34125,1149,False,20.03,0.2899
D0599,Gorakhpur,Uttar Pradesh,2023,187745,87701,10369,9174,47920,22620,928,False,19.44,0.2521
D0599,Gorakhpur,Uttar Pradesh,2024,607343,106773,28052,6586,70859,31543,904,True,6.01,0.196
D0599,Gorakhpur,Uttar Pradesh,2025,167707,59134,21349,11332,45945,19269,251,False,21.76,0.2328
D0600,Hamirpur,Uttar Pradesh,2020,157092,61949,19710,7673,33398,16963,1332,False,23.23,0.1198
D0600,Hamirpur,Uttar Pradesh,2021,160390,52471,18368,12730,35687,18315,835,False,22.76,0.0566
D0600,Hamirpur,Uttar Pradesh,2022,138653,43902,10278,8699,43097,23983,219,False,26.32,0.1581
D0600,Hamirpur,Uttar Pradesh,2023,303013,52444,18536,8304,37564,25055,1126,True,12.05,0.0606
D0600,Hamirpur,Uttar Pradesh,2024,122404,56399,17675,4225,24874,17165,491,False,29.82,0.1738
D0600,Hamirpur,Uttar Pradesh,2025,130142,45017,17289,4542,27096,20362,501,False,28.05,0.0702
D0601,Hapur,Uttar Pradesh,2020,308957,56191,7061,8505,31843,20566,401,True,11.81,0.1562
D0601,Hapur,Uttar Pradesh,2021,149578,51119,21646,3023,49918,25980,381,False,24.4,0.2972
D0601,Hapur,Uttar Pradesh,2022,170426,55469,16320,8196,54594,32656,296,False,21.42,0.1246
D0601,Hapur,Uttar Pradesh,2023,204038,84032,28153,9296,62927,26251,1878,False,17.89,0.2509
D0601,Hapur,Uttar Pradesh,2024,133424,58535,12076,2920,34950,20681,315,False,27.36,0.1662
D0601,Hapur,Uttar Pradesh,2025,141715,55006,13616,4025,32194,26191,349,False,25.76,0.1546
D0602,Hardoi,Uttar Pradesh,2020,149827,52844,21802,5027,31242,23223,503,False,24.36,0.1937
D0602,Hardoi,Uttar Pradesh,2021,243037,111095,29725,16969,70658,24573,1101,False,15.02,0.1586
D0602,Hardoi,Uttar Pradesh,2022,185955,60540,9733,5261,61107,32650,1522,False,19.63,0.109
D0602,Hardoi,Uttar Pradesh,2023,136029,53657,12003,9542,41118,15565,1344,False,26.83,0.2301
D0602,Hardoi,Uttar Pradesh,2024,156687,75371,15260,5932,46727,18986,1436,False,23.29,0.1662
D0602,Hardoi,Uttar Pradesh,2025,153696,61370,9976,5562,41868,15694,1212,False,23.75,0.2667
D0603,Hathras,Uttar Pradesh,2020,505698,88543,24548,5695,49715,35309,1515,True,7.22,0.2462
D0603,Hathras,Uttar Pradesh,2021,165286,63244,13661,12366,37663,21790,1501,False,22.08,0.1828
D0603,Hathras,Uttar Pradesh,2022,160367,79699,21247,9311,33534,17237,946,False,22.76,0.2057
D0603,Hathras,Uttar Pradesh,2023,237443,111059,18553,12981,75175,35397,2012,False,15.37,0.2335
D0603,Hathras,Uttar Pradesh,2024,284465,104221,24644,7115,84265,44161,387,False,12.83,0.2573
D0603,Hathras,Uttar Pradesh,2025,279575,114387,26631,20288,72634,46282,1827,False,13.06,0.0717
D0604,Jalaun,Uttar Pradesh,2020,23724,5630,1879,637,3441,2077,44,True,153.85,0.1298
D0604,Jalaun,Uttar Pradesh,2021,16652,3595,1345,356,2263,2036,68,True,219.19,0.203
D0604,Jalaun,Uttar Pradesh,2022,15222,4774,1102,1152,4350,2192,49,False,239.78,0.1507
D0604,Jalaun,Uttar Pradesh,2023,18679,5785,2784,606,4881,1952,116,False,195.41,0.2167
D0604,Jalaun,Uttar Pradesh,2024,15245,5787,1886,327,4286,1698,75,False,239.42,0.0856
D0604,Jalaun,Uttar Pradesh,2025,18800,8980,1720,382,5987,3536,48,False,194.15,0.2785
D0605,Jaunpur,Uttar Pradesh,2020,170968,57110,20889,6481,39898,20765,399,False,21.35,0.1152
D0605,Jaunpur,Uttar Pradesh,2021,629965,109222,31029,11030,72352,37439,625,True,5.79,0.0803
D0605,Jaunpur,Uttar Pradesh,2022,147005,57092,18199,9721,48661,17629,1451,False,24.83,0.0893
D0605,Jaunpur,Uttar Pradesh,2023,242955,97131,13764,6783,64403,37184,2314,False,15.02,0.1685
D0605,Jaunpur,Uttar Pradesh,2024,167648,69017,23626,9063,46356,29340,390,False,21.77,0.1944
D0605,Jaunpur,Uttar Pradesh,2025,224042,103908,25429,13100,69328,23574,994,False,16.29,0.1145
D0606,Jhansi,Uttar Pradesh,2020,90669,34560,5598,2525,29023,15949,175,False,40.26,0.2023
D0606,Jhansi,Uttar Pradesh,2021,119721,47276,9218,7161,30613,14593,560,False,30.49,0.1689
D0606,Jhansi,Uttar Pradesh,2022,93051,43396,12856,4279,23839,15006,141,False,39.23,0.2456
D0606,Jhansi,Uttar Pradesh,2023,99345,33272,5253,5785,23877,14543,444,False,36.74,0.1771
D0606,Jhansi,Uttar Pradesh,2024,103353,43907,7770,3398,33295,17592,821,False,35.32,0.106
D0606,Jhansi,Uttar Pradesh,2025,235451,52250,15428,7748,22887,20180,1007,True,15.5,0.1842
D0607,Kannauj,Uttar Pradesh,2020,106608,49966,15656,5383,30597,13251,671,False,34.24,0.2614
D0607,Kannauj,Uttar Pradesh,2021,117215,50373,8245,2981,24152,16593,289,False,31.14,0.2496
D0607,Kannauj,Uttar Pradesh,2022,141604,65231,10800,10302,49468,18264,1396,False,25.78,0.0529
D0607,Kannauj,Uttar Pradesh,2023,116452,58168,13219,7188,27453,13344,1044,False,31.34,0.051
D0607,Kannauj,Uttar Pradesh,2024,110824,37585,12232,7244,30435,13142,168,False,32.94,0.2515
D0607,Kannauj,Uttar Pradesh,2025,120485,42223,6273,5995,36473,14341,702,False,30.29,0.226
D0608,Kanpur Dehat,Uttar Pradesh,2020,65486,28071,5552,1976,15302,6590,462,False,55.74,0.1172
D0608,Kanpur Dehat,Uttar Pradesh,2021,42773,15703,3387,2012,10249,5730,392,False,85.33,0.2464
D0608,Kanpur Dehat,Uttar Pradesh,2022,61271,22517,8074,3413,12333,6548,476,False,59.57,0.1514
D0608,Kanpur Dehat,Uttar Pradesh,2023,44642,14797,5793,3113,12678,5781,419,False,81.76,0.2492
D0608,Kanpur Dehat,Uttar Pradesh,2024,39704,15487,5443,1599,12267,6581,94,False,91.93,0.0781
D0608,Kanpur Dehat,Uttar Pradesh,2025,107161,32286,9448,4407,18157,10854,489,True,34.06,0.1993
D0609,Kanpur Nagar,Uttar Pradesh,2020,23405,8955,3172,806,6863,4381,220,False,155.95,0.2407
D0609,Kanpur Nagar,Uttar Pradesh,2021,22368,10608,3099,1195,4699,3303,64,False,163.18,0.231
D0609,Kanpur Nagar,Uttar Pradesh,2022,33251,15162,3247,1684,11317,5423,256,False,109.77,0.2101
D0609,Kanpur Nagar,Uttar Pradesh,2023,37769,14023,3503,1615,11888,7056,159,False,96.64,0.1735
D0609,Kanpur Nagar,Uttar Pradesh,2024,96858,13312,3719,1417,13221,6059,242,True,37.68,0.1266
D0609,Kanpur Nagar,Uttar Pradesh,2025,30420,12357,3322,2111,7448,3821,248,False,119.99,0.1064
D0610,Kasganj,Uttar Pradesh,2020,271308,111886,31547,15989,69074,29192,2243,False,13.45,0.2622
D0610,Kasganj,Uttar Pradesh,2021,238147,88290,26059,13986,72873,43398,580,False,15.33,0.1527
D0610,Kasganj,Uttar Pradesh,2022,426970,93726,14409,14817,67742,54053,528,True,8.55,0.1042
D0610,Kasganj,Uttar Pradesh,2023,234143,93917,19903,5930,55037,27725,1805,False,15.59,0.2443
D0610,Kasganj,Uttar Pradesh,2024,287150,136926,28651,12891,96874,46266,1047,False,12.71,0.298
D0610,Kasganj,Uttar Pradesh,2025,678458,96506,39359,21370,63571,51350,2424,True,5.38,0.1263
D0611,Kaushambi,Uttar Pradesh,2020,521144,103857,23756,19560,89921,27597,2417,True,7.0,0.2406
D0611,Kaushambi,Uttar Pradesh,2021,242554,107976,13076,6786,82573,26231,414,False,15.05,0.2103
D0611,Kaushambi,Uttar Pradesh,2022,188812,62901,26134,14975,39177,29343,632,False,19.33,0.1365
D0611,Kaushambi,Uttar Pradesh,2023,234670,95722,24441,16774,63492,43310,1002,False,15.55,0.1639
D0611,Kaushambi,Uttar Pradesh,2024,207346,82041,27127,11171,69101,31396,626,False,17.6,0.2671
D0611,Kaushambi,Uttar Pradesh,2025,151482,49007,8538,6880,42398,15449,854,False,24.1,0.2434
D0612,Kheri,Uttar Pradesh,2020,10909,3416,1601,438,3563,1859,70,False,334.59,0.0723
D0612,Kheri,Uttar Pradesh,2021,13549,5709,1852,851,3223,2689,91,False,269.39,0.2453
D0612,Kheri,Uttar Pradesh,2022,15207,6721,1698,467,4280,1951,93,False,240.02,0.108
D0612,Kheri,Uttar Pradesh,2023,17002,6478,1995,847,4269,2542,141,False,214.68,0.1554
D0612,Kheri,Uttar Pradesh,2024,11721,4339,1623,786,3001,1327,56,False,311.41,0.061
D0612,Kheri,Uttar Pradesh,2025,16450,7171,928,956,4026,1936,73,False,221.88,0.2561
D0613,Kushinagar,Uttar Pradesh,2020,238983,94106,29229,16636,59371,35476,799,False,15.27,0.0501
D0613,Kushinagar,Uttar Pradesh,2021,418446,104199,13772,5512,65295,27216,1173,True,8.72,0.2173
D0613,Kushinagar,Uttar Pradesh,2022,261191,99742,34915,5682,82707,27759,2232,False,13.97,0.2465
D0613,Kushinagar,Uttar Pradesh,2023,250221,103165,19139,14661,66541,25155,1324,False,14.59,0.0535
D0613,Kushinagar,Uttar Pradesh,2024,224813,96783,14795,10310,77481,42359,1056,False,16.24,0.081
D0613,Kushinagar,Uttar Pradesh,2025,150117,53965,21621,11636,48319,20278,344,False,24.31,0.2116
D0614,Lalitpur,Uttar Pradesh,2020,91188,36080,6665,3842,22137,14190,133,False,40.03,0.1387
D0614,Lalitpur,Uttar Pradesh,2021,95583,40589,9598,3006,27114,18438,582,False,38.19,0.2993
D0614,Lalitpur,Uttar Pradesh,2022,75767,27572,7602,2714,15498,14316,368,False,48.17,0.2928
D0614,Lalitpur,Uttar Pradesh,2023,81939,35915,11825,4178,20319,15743,132,False,44.55,0.1353
D0614,Lalitpur,Uttar Pradesh,2024,88840,42712,8455,3301,22474,14716,215,False,41.09,0.1971
D0614,Lalitpur,Uttar Pradesh,2025,85413,35940,5098,5238,17361,11875,406,False,42.73,0.0525
D0615,Lucknow,Uttar Pradesh,2020,83526,29602,6428,5200,28337,15239,630,False,43.7,0.2294
D0615,Lucknow,Uttar Pradesh,2021,77297,34834,9096,1764,23108,11426,746,False,47.22,0.2021
D0615,Lucknow,Uttar Pradesh,2022,84969,27081,6596,5044,21011,11438,767,False,42.96,0.0757
D0615,Lucknow,Uttar Pradesh,2023,57803,18220,6104,1756,18992,9117,88,False,63.15,0.2041
D0615,Lucknow,Uttar Pradesh,2024,104129,23668,8284,2410,14718,10697,227,True,35.05,0.2872
D0615,Lucknow,Uttar Pradesh,2025,82553,28477,8696,2331,24865,9785,119,False,44.21,0.1314
D0616,Maharajganj,Uttar Pradesh,2020,20143,8681,1549,1270,5473,3742,49,False,181.2,0.2831
D0616,Maharajganj,Uttar Pradesh,2021,23934,9123,1748,619,7092,2735,204,False,152.5,0.0839
D0616,Maharajganj,Uttar Pradesh,2022,19293,9404,1872,1005,6021,2335,189,False,189.19,0.0903
D0616,Maharajganj,Uttar Pradesh,2023,15927,7756,1887,355,3524,1668,155,False,229.17,0.1655
D0616,Maharajganj,Uttar Pradesh,2024,26657,10687,2713,2107,5776,5293,66,False,136.92,0.1344
D0616,Maharajganj,Uttar Pradesh,2025,26652,10583,1393,887,7052,4467,161,False,136.95,0.2571
D0617,Mahoba,Uttar Pradesh,2020,212129,75440,30926,5220,55059,35231,2017,False,17.21,0.274
D0617,Mahoba,Uttar Pradesh,2021,154397,62734,12599,10459,41185,22777,244,False,23.64,0.0702
D0617,Mahoba,Uttar Pradesh,2022,178499,58079,14895,6005,43335,20498,884,False,20.45,0.2592
D0617,Mahoba,Uttar Pradesh,2023,208108,71953,25719,7873,65233,28867,1170,False,17.54,0.2889
D0617,Mahoba,Uttar Pradesh,2024,160444,78250,17038,12774,45882,26575,1242,False,22.75,0.1694
D0617,Mahoba,Uttar Pradesh,2025,225404,95340,20446,15608,51587,26307,1719,False,16.19,0.1294
D0618,Mainpuri,Uttar Pradesh,2020,143873,49405,15558,9996,37649,22613,245,False,25.37,0.249
D0618,Mainpuri,Uttar Pradesh,2021,120234,38937,13951,6538,40629,15387,155,False,30.36,0.157
D0618,Mainpuri,Uttar Pradesh,2022,97617,48412,7051,5922,26172,15180,917,False,37.39,0.1263
D0618,Mainpuri,Uttar Pradesh,2023,102532,49051,15243,3599,31609,15438,747,False,35.6,0.119
D0618,Mainpuri,Uttar Pradesh,2024,141564,54868,16315,6285,43354,18934,763,False,25.78,0.0607
D0618,Mainpuri,Uttar Pradesh,2025,110598,45260,6349,6878,35611,12866,840,False,33.0,0.1527
